,xfix,yfix,fixdur,fixnum,t0,t1,s0,s1,item,phase,xfix_raw,yfix_raw
70367,312.04536440678,365.99967330508497,257.598003,1,0.001088197,0.25868620000000003,1,236,6382,Prob,312.04536440678,365.99967330508497
70368,352.544810126583,387.921786075949,170.3884,2,0.2846244,0.4550128,260,417,6382,Prob,352.544810126583,387.921786075949
70369,345.20250700280195,313.647000000001,388.7874,3,0.4782014,0.8669888000000001,438,794,6382,Prob,345.20250700280195,313.647000000001
70370,616.7850845238099,382.347529166667,149.05115416,1,2.2045839999999998e-05,0.14907320000000002,1,168,6383,Target,616.7850845238099,382.347529166667
70371,368.9142325,322.735034583333,212.1526,2,0.1850401,0.3971927,209,448,6383,Target,368.9142325,322.735034583333
70372,340.93364250871,501.757095470383,252.8937,3,0.43669369999999996,0.6895874,492,778,6383,Target,340.93364250871,501.757095470383
70373,371.138702771361,512.6289838337191,383.5555999999999,4,0.7089714,1.092527,800,1232,6383,Target,371.138702771361,512.6289838337191
70374,410.85169594594595,416.01433513513496,191.3521244,1,0.0008720756,0.1922242,1,148,6383,Prob,410.85169594594595,416.01433513513496
70375,304.243641666666,300.820491666667,343.88439999999997,2,0.2206987,0.5645831,173,484,6383,Prob,304.243641666666,300.820491666667
70376,445.076802142857,328.570970714286,152.0126,3,0.5927049,0.7447175,510,649,6383,Prob,445.076802142857,328.570970714286
70377,345.172105154639,481.145642268041,103.99100000000001,4,0.7829399,0.8869309000000001,684,780,6383,Prob,345.172105154639,481.145642268041
70378,393.01884646840205,410.196514869888,237.92193135,1,2.2768649999999998e-05,0.2379447,1,269,6384,Target,393.01884646840205,410.196514869888
70379,303.211564264264,333.998167267267,314.7910999999999,2,0.2653224,0.5801135000000001,299,631,6384,Target,303.211564264264,333.998167267267
70380,389.151705164319,376.42752769952995,186.4171,3,0.6124934,0.7989105,666,878,6384,Target,389.151705164319,376.42752769952995
70381,351.80340262295095,478.452712131147,267.41110000000003,4,0.8333609000000001,1.1007719999999999,916,1220,6384,Target,351.80340262295095,478.452712131147
70382,138.860807563025,540.934862184874,128.68482210000002,1,0.0009291779,0.129614,1,119,6384,Prob,138.860807563025,540.934862184874
70383,353.46996174863403,379.90546120218596,209.02089999999998,2,0.1673984,0.37641929999999996,154,336,6384,Prob,353.46996174863403,379.90546120218596
70384,276.096362007169,328.692139784946,321.12940000000003,3,0.40109659999999997,0.722226,359,637,6384,Prob,276.096362007169,328.692139784946
70385,351.123482758621,512.174589655172,94.5409,4,0.762189,0.8567299,674,760,6384,Prob,351.123482758621,512.174589655172
70386,315.10017194569997,264.304828959276,194.6905,2,0.2529926,0.4476831,285,505,6385,Target,315.10017194569997,264.304828959276
70387,363.783877256317,364.072150541516,244.4218,3,0.4801866,0.7246083999999999,542,818,6385,Target,363.783877256317,364.072150541516
70388,359.860749174918,447.818458415841,281.4175,4,0.7546135,1.036031,852,1154,6385,Target,359.860749174918,447.818458415841
70389,388.20273170731696,301.680770731707,35.295000000000094,5,1.065113,1.100408,1187,1227,6385,Target,388.20273170731696,301.680770731707
70390,553.3551651515149,383.074213636364,70.9955498,1,0.00035960019999999997,0.07135515,1,66,6385,Prob,553.3551651515149,383.074213636364
70391,447.69306769230695,371.27083076923105,142.10928,2,0.09946902,0.2415783,92,221,6385,Prob,447.69306769230695,371.27083076923105
70392,264.241570833333,294.669496180556,309.4986,3,0.27082629999999996,0.5803249,248,535,6385,Prob,264.241570833333,294.669496180556
70393,431.31504790996803,323.214979099679,337.74949999999995,4,0.6130561,0.9508056,565,875,6385,Prob,431.31504790996803,323.214979099679
70394,367.96654416666604,454.570490833333,128.98810000000003,5,0.9862929,1.115281,908,1027,6385,Prob,367.96654416666604,454.570490833333
70395,683.4627459459459,220.661992567568,130.73001557,1,2.1684429999999997e-05,0.1307517,1,148,6386,Target,683.4627459459459,220.661992567568
70396,358.674476923077,393.98006923076895,10.5336,2,0.17218920000000001,0.1827228,195,207,6386,Target,358.674476923077,393.98006923076895
70397,366.874982133333,399.509491199999,334.6656,3,0.1844659,0.5191315,209,583,6386,Target,366.874982133333,399.509491199999
70398,350.45203247232496,489.42851070110703,239.3141,4,0.5438286,0.7831427,611,881,6386,Target,350.45203247232496,489.42851070110703
70399,340.461763005781,508.251758381503,303.7268,5,0.7971991999999999,1.100926,897,1242,6386,Target,340.461763005781,508.251758381503
70400,84.31994117647059,572.699055882353,72.75308009999999,1,0.0007987099000000001,0.07355179,1,68,6386,Prob,84.31994117647059,572.699055882353
70401,239.79368,459.574634,107.76980000000002,2,0.1090886,0.21685839999999998,101,200,6386,Prob,239.79368,459.574634
70402,367.004407920792,406.923459999999,549.8735,3,0.24709699999999998,0.7969705,227,731,6386,Prob,367.004407920792,406.923459999999
70403,143.208843636364,266.284568484849,153.29087697000003,1,2.1323029999999998e-05,0.1533122,1,165,6387,Target,143.208843636364,266.284568484849
70404,358.906796844179,382.315175147928,912.27,2,0.18801199999999998,1.100282,203,1216,6387,Target,358.906796844179,382.315175147928
70405,341.420793650793,450.29952777777703,431.6388,2,0.17917049999999998,0.6108093000000001,165,542,6387,Prob,341.420793650793,450.29952777777703
70406,350.659274151437,382.202222454308,416.12399999999997,3,0.635034,1.051158,564,946,6387,Prob,350.659274151437,382.202222454308
70407,536.7510592105269,339.051836184211,135.19813135,1,2.2768649999999998e-05,0.13522089999999998,1,152,6388,Target,536.7510592105269,339.051836184211
70408,341.185071505377,428.503220967742,335.9085,2,0.1676203,0.5035288,189,560,6388,Target,341.185071505377,428.503220967742
70409,342.826170992366,377.002167938931,245.3156,3,0.530008,0.7753236,590,851,6388,Target,342.826170992366,377.002167938931
70410,312.118952439026,348.28265670731696,303.1909,4,0.7972751,1.100466,876,1203,6388,Target,312.118952439026,348.28265670731696
70411,362.126346470589,456.52459000000005,184.8558,2,0.1645675,0.3494233,151,320,6388,Prob,362.126346470589,456.52459000000005
70412,350.50725136612,382.149404644809,406.6749,3,0.37762249999999997,0.7842974,346,711,6388,Prob,350.50725136612,382.149404644809
70413,421.991059485095,342.357976693767,825.3655000000001,4,0.8095694999999999,1.634935,732,1469,6388,Prob,421.991059485095,342.357976693767
70414,385.424551086956,363.955313043478,99.791,5,1.731252,1.831043,1558,1649,6388,Prob,385.424551086956,363.955313043478
70415,410.40171216729897,401.820352471482,234.02272430999997,1,2.457569e-05,0.23404729999999999,1,263,6389,Target,410.40171216729897,401.820352471482
70416,345.131907067137,449.901967137809,250.75949999999997,2,0.2603079,0.5110674,293,575,6389,Target,345.131907067137,449.901967137809
70417,359.417875040258,421.90114315619905,568.1984,3,0.5321146,1.1003129999999999,599,1219,6389,Target,359.417875040258,421.90114315619905
70418,294.883783163265,356.32076428571406,440.2626,2,0.16356279999999998,0.6038254,150,541,6389,Prob,294.883783163265,356.32076428571406
70419,421.55269964664296,371.110585159011,317.51290000000006,3,0.6295995,0.9471124,565,847,6389,Prob,421.55269964664296,371.110585159011
70420,497.244294318181,320.236355681818,156.26165415999998,1,2.2045839999999998e-05,0.15628370000000003,1,176,6390,Target,497.244294318181,320.236355681818
70421,360.290569438201,405.171170337078,799.65,2,0.1869205,0.9865705,210,1099,6390,Target,360.290569438201,405.171170337078
70422,459.261412048193,242.679767469879,71.6870000000001,3,1.028446,1.100133,1145,1227,6390,Target,459.261412048193,242.679767469879
70423,120.499175757575,245.710781060606,142.2979368,1,0.0008637632000000001,0.14316170000000003,1,132,6390,Prob,120.499175757575,245.710781060606
70424,368.272994219653,315.702193641619,188.06220000000002,2,0.17751199999999998,0.3655742,163,335,6390,Prob,368.272994219653,315.702193641619
70425,352.757294294295,428.07030270270303,360.8799,3,0.39197790000000005,0.7528578,359,691,6390,Prob,352.757294294295,428.07030270270303
70426,301.953005952381,321.436433630952,363.0897,4,0.7829573000000001,1.146047,719,1054,6390,Prob,301.953005952381,321.436433630952
70427,388.657539682539,356.02557037037,222.246,5,1.169743,1.391989,1076,1264,6390,Prob,388.657539682539,356.02557037037
70428,354.24568246445295,375.909733175356,227.167,6,1.411371,1.638538,1281,1491,6390,Prob,354.24568246445295,375.909733175356
70429,433.972183229816,336.655939751553,348.578,7,1.666655,2.0152330000000003,1517,1838,6390,Prob,433.972183229816,336.655939751553
70430,358.519868852459,472.896272131148,200.31,8,2.050079,2.2503889999999998,1870,2052,6390,Prob,358.519868852459,472.896272131148
70431,345.73887976539595,305.28874017595297,369.649,9,2.2913930000000002,2.6610419999999997,2090,2430,6390,Prob,345.73887976539595,305.28874017595297
70432,368.287359374999,467.643424062499,358.913,10,2.692329,3.051242,2459,2778,6390,Prob,368.287359374999,467.643424062499
70433,387.372744493392,377.30029339207,245.407,11,3.08585,3.331257,2810,3036,6390,Prob,387.372744493392,377.30029339207
70434,25.712029861111198,268.497604166667,128.15172601999998,1,2.9273979999999996e-05,0.128181,1,144,6391,Target,25.712029861111198,268.497604166667
70435,313.185047337279,276.37291183432,148.7632,2,0.16749560000000002,0.31625879999999995,189,357,6391,Target,313.185047337279,276.37291183432
70436,355.86365161290297,437.08527999999995,138.5302,3,0.3557447,0.49427489999999996,402,556,6391,Target,355.86365161290297,437.08527999999995
70437,375.81009538461404,467.76372338461505,288.1687,4,0.5169634,0.8051321,581,905,6391,Target,375.81009538461404,467.76372338461505
70438,362.080313131314,345.511205387205,268.83059999999995,5,0.8317454,1.100576,935,1231,6391,Target,362.080313131314,345.511205387205
70439,297.265503636364,290.985144090909,239.101549,1,0.001066151,0.2401677,1,220,6391,Prob,297.265503636364,290.985144090909
70440,441.000461538462,312.041166863905,182.31439999999998,2,0.2692115,0.4515259,247,415,6391,Prob,441.000461538462,312.041166863905
70441,351.403405245901,493.16867672131104,330.83470000000005,3,0.489482,0.8203166999999999,450,754,6391,Prob,351.403405245901,493.16867672131104
70442,341.945313095239,365.439183928571,182.13479999999998,4,0.8471781999999999,1.029313,779,946,6391,Prob,341.945313095239,365.439183928571
70443,276.068833149171,345.650765745856,194.361,5,1.0530329999999999,1.2473940000000001,968,1148,6391,Prob,276.068833149171,345.650765745856
70444,359.940345559846,476.011538996139,279.48499999999996,6,1.283469,1.5629540000000002,1181,1439,6391,Prob,359.940345559846,476.011538996139
70445,431.54229000000004,383.823615,16.675700000000003,2,0.1509244,0.1676001,168,187,6392,Target,431.54229000000004,383.823615
70446,433.73511237113405,387.146213402062,171.4646,3,0.169311,0.3407756,189,382,6392,Target,433.73511237113405,387.146213402062
70447,349.51377804878,445.69917292683,732.9136,4,0.3678464,1.10076,412,1231,6392,Target,349.51377804878,445.69917292683
70448,263.759221989529,431.45880157068,207.47193289999998,1,0.0005565671,0.20802849999999998,1,191,6392,Prob,263.759221989529,431.45880157068
70449,395.723560311284,394.646218287937,279.5073,2,0.2362696,0.5157769,217,473,6392,Prob,395.723560311284,394.646218287937
70450,375.88193103448305,351.880234482759,190.3156,3,0.5407526,0.7310682,496,669,6392,Prob,375.88193103448305,351.880234482759
70451,239.144428947368,421.67422631578904,33.52702165,1,2.782835e-05,0.03355485,1,38,6393,Target,239.144428947368,421.67422631578904
70452,158.90246000000002,402.32666,3.46481,2,0.05826462,0.06172943,66,70,6393,Target,158.90246000000002,402.32666
70453,156.570816470588,405.17849882352897,74.51168,3,0.06884012,0.14335179999999997,78,162,6393,Target,156.570816470588,405.17849882352897
70454,341.841666666667,364.74296666666703,1.7773999999999799,4,0.1761849,0.1779623,185,187,6393,Target,341.841666666667,364.74296666666703
70455,348.490675324675,358.107799567099,204.6959,5,0.1806404,0.38533629999999996,190,420,6393,Target,348.490675324675,358.107799567099
70456,289.639555294118,327.226130823529,374.6109,6,0.4064237,0.7810345999999999,443,867,6393,Target,289.639555294118,327.226130823529
70457,443.61988449848,318.416734346505,291.181,7,0.8092630000000001,1.100444,897,1225,6393,Target,443.61988449848,318.416734346505
70458,136.637365648855,131.12546259542,143.0099274,1,0.0005836726,0.14359360000000002,1,131,6393,Prob,136.637365648855,131.12546259542
70459,359.92539473684195,266.468818421053,164.762,2,0.1837159,0.34847790000000006,168,319,6393,Prob,359.92539473684195,266.468818421053
70460,307.422356846474,298.413204564315,260.9292,3,0.37414749999999997,0.6350766999999999,337,577,6393,Prob,307.422356846474,298.413204564315
70461,469.622075757576,311.252301515152,213.4601,4,0.6643532,0.8778133,604,801,6393,Prob,469.622075757576,311.252301515152
70462,367.85487279152,458.76934063604205,307.89570000000003,5,0.9179233,1.225819,838,1120,6393,Prob,367.85487279152,458.76934063604205
70463,177.68215061728299,441.081555555556,145.57123305,1,2.7466950000000003e-05,0.1455987,1,162,6394,Target,177.68215061728299,441.081555555556
70464,359.245342307693,460.438405,232.5244,2,0.1751296,0.407654,195,454,6394,Target,359.245342307693,460.438405
70465,365.22719542253503,498.13383204225306,529.1034,3,0.4278299,0.9569333000000001,477,1044,6394,Target,365.22719542253503,498.13383204225306
70466,348.923417322835,370.22570236220497,111.1037,4,0.9892633,1.100367,1080,1206,6394,Target,348.923417322835,370.22570236220497
70467,475.139493589744,290.852318589743,168.35723760000002,1,0.0004423624,0.16879960000000002,1,156,6394,Prob,475.139493589744,290.852318589743
70468,348.55862339285596,354.38017803571404,650.5864,2,0.19606020000000002,0.8466466,181,740,6394,Prob,348.55862339285596,354.38017803571404
70469,234.669096585365,421.13633804878,182.2981629,1,2.49371e-05,0.1823231,1,205,6395,Target,234.669096585365,421.13633804878
70470,346.442508130082,467.71149634146303,217.3341,2,0.20767070000000004,0.42500479999999996,233,478,6395,Target,346.442508130082,467.71149634146303
70471,378.559706371192,363.596922991689,638.9765000000001,3,0.4610425,1.100019,519,1240,6395,Target,378.559706371192,363.596922991689
70472,335.132746530612,445.729507755102,268.4124809,1,0.0004980191000000001,0.2689105,1,245,6395,Prob,335.132746530612,445.729507755102
70473,381.192625954198,373.965064631043,439.0852,2,0.30081440000000004,0.7398996,274,666,6395,Prob,381.192625954198,373.965064631043
70474,298.148149162011,326.54522569832403,194.0204,3,0.7678848,0.9619052,692,870,6395,Prob,298.148149162011,326.54522569832403
70475,462.91434666666703,314.627306666667,81.1907000000001,4,0.9931033000000001,1.074294,899,973,6395,Prob,462.91434666666703,314.627306666667
70476,166.862975460123,305.461419018405,145.20325416,1,2.2045839999999998e-05,0.1452253,1,163,6396,Target,166.862975460123,305.461419018405
70477,356.34975,400.582513235294,179.8883,2,0.1849118,0.36480009999999996,208,411,6396,Target,356.34975,400.582513235294
70478,360.755272952854,495.254510173697,357.238,3,0.3903216,0.7475596,440,842,6396,Target,360.755272952854,495.254510173697
70479,378.7523,378.999172222221,317.4637,4,0.7828843000000001,1.1003479999999999,882,1241,6396,Target,378.7523,378.999172222221
70480,643.543045454546,270.676757575758,72.464679,1,0.0012562510000000001,0.07372093,1,66,6396,Prob,643.543045454546,270.676757575758
70481,526.51645490196,269.134116666667,110.4377,2,0.0989298,0.2093675,89,190,6396,Prob,526.51645490196,269.134116666667
70482,361.03372541254095,366.069107920792,659.7626,3,0.24413779999999996,0.9039004,222,827,6396,Prob,361.03372541254095,366.069107920792
70483,385.250010126582,325.325918987342,258.1662,4,0.9224608,1.180627,844,1080,6396,Prob,385.250010126582,325.325918987342
70484,659.105600877193,391.645965789474,139.92242218,1,6.107781999999999e-05,0.1399835,1,114,6397,Target,659.105600877193,391.645965789474
70485,337.637133333333,447.29852666666704,12.306700000000001,2,0.177083,0.18938970000000002,156,170,6397,Target,337.637133333333,447.29852666666704
70486,339.093793617021,447.010276595745,248.9817,3,0.1956395,0.44462120000000005,177,458,6397,Target,339.093793617021,447.010276595745
70487,354.565453596615,388.851260930888,628.9228,4,0.47147120000000003,1.100394,488,1196,6397,Target,354.565453596615,388.851260930888
70488,169.05192592592599,418.585885185185,88.147945,1,0.001000375,0.08914832,1,81,6397,Prob,169.05192592592599,418.585885185185
70489,259.883635983263,420.059366945607,280.5612,2,0.1122433,0.3928045,102,340,6397,Prob,259.883635983263,420.059366945607
70490,351.79571067073095,386.000855945122,728.8279000000001,3,0.4185601,1.1473879999999999,363,1018,6397,Prob,351.79571067073095,386.000855945122
70491,42.019065734265396,392.663861538461,133.40549274999998,1,2.2407249999999998e-05,0.1334279,1,143,6398,Target,42.019065734265396,392.663861538461
70492,315.093392550143,327.099846131805,315.4315,2,0.1737881,0.4892196,188,536,6398,Target,315.093392550143,327.099846131805
70493,339.151490909091,393.400883636363,194.93540000000002,3,0.5192015999999999,0.714137,570,789,6398,Target,339.151490909091,393.400883636363
70494,427.791933333334,309.309510864198,360.2568,4,0.7404482,1.1007049999999998,819,1223,6398,Target,427.791933333334,309.309510864198
70495,74.4687923076925,401.17305,140.38212140000002,1,0.0004824786,0.1408646,1,130,6398,Prob,74.4687923076925,401.17305
70496,349.56044285714404,322.549523469388,561.1736,2,0.1755579,0.7367315,162,651,6398,Prob,349.56044285714404,322.549523469388
70497,457.939321052632,324.56968894736804,205.32779999999997,3,0.7631279000000001,0.9684556999999999,675,864,6398,Prob,457.939321052632,324.56968894736804
70498,346.885416666667,462.61931666666703,12.7980000000001,4,1.006041,1.018839,899,910,6398,Prob,346.885416666667,462.61931666666703
70499,659.942386666666,327.193616111111,161.05393134999997,1,2.2768649999999998e-05,0.16107670000000002,1,180,6399,Target,659.942386666666,327.193616111111
70500,395.20367988826797,362.29051005586604,158.79010000000002,2,0.1971241,0.3559142,220,398,6399,Target,395.20367988826797,362.29051005586604
70501,348.993114137931,490.16327827586196,264.77590000000004,3,0.3849782,0.6497541,431,720,6399,Target,348.993114137931,490.16327827586196
70502,365.58038972162694,358.19885674518304,413.146,4,0.687682,1.1008280000000001,763,1229,6399,Target,365.58038972162694,358.19885674518304
70503,114.100481147541,362.32890327868796,132.285861,1,0.001227339,0.1335132,1,122,6399,Prob,114.100481147541,362.32890327868796
70504,363.714163841807,438.311789077213,575.85,2,0.1670482,0.7428982,153,683,6399,Prob,363.714163841807,438.311789077213
70505,544.297261214953,447.94627289719597,188.91877868,1,2.602132e-05,0.1889448,1,214,6400,Target,544.297261214953,447.94627289719597
70506,349.87100145985397,474.44593649635004,119.35,2,0.2192018,0.3385518,247,383,6400,Target,349.87100145985397,474.44593649635004
70507,313.53586796407296,327.110719461078,294.8461,3,0.3753749,0.670221,425,758,6400,Target,313.53586796407296,327.110719461078
70508,376.088788157894,421.612975877193,201.30100000000002,4,0.7027635,0.9040645,795,1022,6400,Target,376.088788157894,421.612975877193
70509,343.200386666667,455.70786923076895,170.7877,5,0.9270843000000001,1.097872,1048,1242,6400,Target,343.200386666667,455.70786923076895
70510,701.721093693694,226.16697207207199,120.25359300000001,1,0.001229507,0.12148310000000001,1,111,6400,Prob,701.721093693694,226.16697207207199
70511,377.15421208053704,346.54501174496596,322.621,2,0.1624594,0.4850804,149,446,6400,Prob,377.15421208053704,346.54501174496596
70512,273.904024235808,330.187490174672,524.7986,3,0.5115094,1.036308,470,927,6400,Prob,273.904024235808,330.187490174672
70513,54.4392682119205,305.170859602648,134.5512015,1,2.52985e-05,0.13457650000000002,1,151,6401,Target,54.4392682119205,305.170859602648
70514,311.941578947369,283.70485723684203,135.01300000000003,2,0.1706193,0.30563229999999997,192,343,6401,Target,311.941578947369,283.70485723684203
70515,331.818977917981,466.263515141956,281.3552,3,0.34372820000000004,0.6250834,386,702,6401,Target,331.818977917981,466.263515141956
70516,380.312970873786,306.39818737864,363.4425,4,0.6608904999999999,1.024333,743,1154,6401,Target,380.312970873786,306.39818737864
70517,441.95693442623,316.697947540984,53.4779999999999,5,1.047379,1.100857,1180,1240,6401,Target,441.95693442623,316.697947540984
70518,93.9930951612903,204.374713709677,139.0148881,1,0.0004756119,0.1394905,1,124,6401,Prob,93.9930951612903,204.374713709677
70519,330.32018106508997,331.346817357002,549.6045999999999,2,0.17922939999999998,0.728834,161,667,6401,Prob,330.32018106508997,331.346817357002
70520,254.46469800994998,473.760184577115,182.52729275,1,2.2407249999999998e-05,0.1825497,1,201,6402,Target,254.46469800994998,473.760184577115
70521,331.822061983471,306.974915702479,212.5613,2,0.21563829999999998,0.4281996,238,479,6402,Target,331.822061983471,306.974915702479
70522,441.59862997657996,324.130813583139,386.3468,3,0.454926,0.8412728,509,935,6402,Target,441.59862997657996,324.130813583139
70523,349.88714112903295,493.700256048387,219.37390000000002,4,0.8813601000000001,1.100734,977,1224,6402,Target,349.88714112903295,493.700256048387
70524,409.969577439025,376.730323780488,179.928743,1,0.001262757,0.1811915,1,164,6402,Prob,409.969577439025,376.730323780488
70525,265.742889705883,317.01810911764704,377.2806,2,0.2110246,0.5883052,191,530,6402,Prob,265.742889705883,317.01810911764704
70526,351.416760689655,485.76301034482697,156.5497,3,0.6285988,0.7851484999999999,566,710,6402,Prob,351.416760689655,485.76301034482697
70527,323.561309734514,304.49434778761,199.80720000000002,2,0.1740194,0.37382659999999995,197,422,6403,Target,323.561309734514,304.49434778761
70528,282.915815498156,321.565967158672,241.583,3,0.39360059999999997,0.6351836,444,714,6403,Target,282.915815498156,321.565967158672
70529,427.013142857143,315.4571,5.30439999999999,4,0.6627677,0.6680721,745,751,6403,Target,427.013142857143,315.4571
70530,433.230244604317,312.623930935252,147.3963,5,0.6707211999999999,0.8181175,754,892,6403,Target,433.230244604317,312.623930935252
70531,360.62549110320197,445.379819928825,248.92379999999997,6,0.8518812,1.100805,930,1210,6403,Target,360.62549110320197,445.379819928825
70532,195.1951015625,496.83173828125,139.371266,1,0.001282634,0.1406539,1,128,6403,Prob,195.1951015625,496.83173828125
70533,340.145503448276,349.743564310346,630.0700999999999,2,0.1764159,0.8064859999999999,161,740,6403,Prob,340.145503448276,349.743564310346
70534,680.9567963235299,424.8675375,120.08877867999999,1,2.602132e-05,0.12011480000000001,1,136,6404,Target,680.9567963235299,424.8675375
70535,372.15017732342005,330.87007026022303,246.38139999999999,2,0.1604467,0.40682809999999997,180,448,6404,Target,372.15017732342005,330.87007026022303
70536,269.673337037037,312.383465993266,288.8872,3,0.43414040000000004,0.7230276,479,775,6404,Target,269.673337037037,312.383465993266
70537,366.598471989528,471.12710837696403,338.23190000000005,4,0.7618130999999999,1.1000450000000002,819,1200,6404,Target,366.598471989528,471.12710837696403
70538,199.770993478261,375.3794,149.66739900000002,1,0.000781001,0.15044839999999998,1,138,6404,Prob,199.770993478261,375.3794
70539,391.211071651089,334.754029283488,698.1,2,0.1784997,0.8765997,164,805,6404,Prob,391.211071651089,334.754029283488
70540,321.840165271967,459.56403598326403,216.87910000000002,2,0.1738567,0.39073579999999997,196,434,6405,Target,321.840165271967,459.56403598326403
70541,346.56734494086703,397.42629908015704,682.2166000000001,3,0.4178384,1.100055,464,1224,6405,Target,346.56734494086703,397.42629908015704
70542,121.822766412214,245.864335877863,142.1313323,1,0.0006183677,0.1427497,1,131,6405,Prob,121.822766412214,245.864335877863
70543,359.190602230483,328.934598141264,340.922,2,0.17564820000000003,0.5165702,161,429,6405,Prob,359.190602230483,328.934598141264
70544,260.373880877743,303.835802194357,345.84929999999997,3,0.540976,0.8868253,451,769,6405,Prob,260.373880877743,303.835802194357
70545,558.9801195945951,315.27698243243196,131.26091727,1,2.6382729999999996e-05,0.1312873,1,148,6406,Target,558.9801195945951,315.27698243243196
70546,336.783854404145,381.191299222799,340.2157,2,0.16842520000000002,0.5086409000000001,190,575,6406,Target,336.783854404145,381.191299222799
70547,334.256900826446,444.33621157024805,345.78400000000005,3,0.5324753000000001,0.8782593000000001,602,964,6406,Target,334.256900826446,444.33621157024805
70548,362.95911782608704,463.422244347827,203.7309,4,0.8967690999999999,1.1005,985,1214,6406,Target,362.95911782608704,463.422244347827
70549,303.249297297296,444.828670945946,161.2867,2,0.1687081,0.3299948,156,303,6406,Prob,303.249297297296,444.828670945946
70550,385.801798418972,391.45625454545404,274.72729999999996,3,0.3604704,0.6351977,331,583,6406,Prob,385.801798418972,391.45625454545404
70551,373.08234529147995,349.36162421524597,504.08490000000006,4,0.6546630999999999,1.158748,601,1046,6406,Prob,373.08234529147995,349.36162421524597
70552,578.7007409090901,424.73830584415606,137.50312069,1,3.577931e-05,0.1375389,1,154,6407,Target,578.7007409090901,424.73830584415606
70553,335.41826632653,439.211741836734,172.09520000000003,2,0.17087370000000002,0.3429689,192,387,6407,Target,335.41826632653,439.211741836734
70554,317.219656400967,366.724808816425,728.9654,3,0.37109359999999997,1.1000590000000001,419,1246,6407,Target,317.219656400967,366.724808816425
70555,388.262204320988,440.543941975308,183.0256,2,0.1486027,0.3316283,124,285,6407,Prob,388.262204320988,440.543941975308
70556,313.58785741935503,365.465807956989,505.042,3,0.3606262,0.8656681999999999,312,776,6407,Prob,313.58785741935503,365.465807956989
70557,334.356947530865,359.523811728395,174.4795,4,0.8765375,1.051017,786,947,6407,Prob,334.356947530865,359.523811728395
70558,263.65552074468104,330.40115159574503,203.64300000000003,5,1.0745149999999999,1.278158,969,1156,6407,Prob,263.65552074468104,330.40115159574503
70559,162.787885875706,435.753822033898,157.11559275000002,1,2.2407249999999998e-05,0.157138,1,177,6408,Target,162.787885875706,435.753822033898
70560,353.45601532567,453.63605363984703,231.85250000000002,2,0.187,0.41885249999999996,211,471,6408,Target,353.45601532567,453.63605363984703
70561,361.57528992629096,487.64739017199,358.495,3,0.43908729999999996,0.7975823000000001,494,900,6408,Target,361.57528992629096,487.64739017199
70562,399.405568265683,323.597926199262,239.1056,4,0.8392764000000001,1.078382,946,1216,6408,Target,399.405568265683,323.597926199262
70563,431.131,325.69716,3.56500000000004,5,1.096945,1.10051,1237,1241,6408,Target,431.131,325.69716
70564,302.62793333333303,264.406868361582,197.5780466,1,0.0007636534,0.1983417,1,177,6408,Prob,302.62793333333303,264.406868361582
70565,306.168882905982,335.17749572649603,131.50520000000003,2,0.22346860000000002,0.3549738,200,316,6408,Prob,306.168882905982,335.17749572649603
70566,473.768807197945,318.223250899743,422.918,3,0.38627449999999997,0.8091925,345,733,6408,Prob,473.768807197945,318.223250899743
70567,429.774095238095,296.970525,91.2549,4,0.8292662000000001,0.9205211,751,834,6408,Prob,429.774095238095,296.970525
70568,275.260233870968,417.944706451613,110.79560000000001,2,0.1553606,0.2661562,173,296,6409,Target,275.260233870968,417.944706451613
70569,344.237792682929,344.500132926829,364.7033,3,0.2993662,0.6640695,333,742,6409,Target,344.237792682929,344.500132926829
70570,281.24022321428697,328.33635535714296,414.1048,4,0.6860282,1.100133,767,1214,6409,Target,281.24022321428697,328.33635535714296
70571,515.438201587302,372.893663492063,136.3578802,1,0.0005598198000000001,0.1369177,1,126,6409,Prob,515.438201587302,372.893663492063
70572,314.97725965665296,418.802549356223,276.55019999999996,2,0.1703247,0.44687489999999996,157,389,6409,Prob,314.97725965665296,418.802549356223
70573,337.915762694301,417.14576735751297,208.59770000000003,3,0.4641058,0.6727035,405,597,6409,Prob,337.915762694301,417.14576735751297
70574,488.698506896552,286.948460919541,153.83047868,1,2.602132e-05,0.1538565,1,174,6410,Target,488.698506896552,286.948460919541
70575,355.004472592593,330.935157037037,120.60119999999999,2,0.18297249999999998,0.3035737,207,341,6410,Target,355.004472592593,330.935157037037
70576,344.539217391304,478.00267439613503,182.64620000000002,3,0.33366740000000006,0.5163135999999999,375,581,6410,Target,344.539217391304,478.00267439613503
70577,323.251158564438,492.98653083197405,567.6415999999999,4,0.5331194,1.100761,600,1212,6410,Target,323.251158564438,492.98653083197405
70578,424.20951547619103,410.355871428572,182.76759260000003,1,0.0003820074,0.1831496,1,168,6410,Prob,424.20951547619103,410.355871428572
70579,351.732796,465.825089333333,162.1287,2,0.20559339999999998,0.36772209999999994,188,337,6410,Prob,351.732796,465.825089333333
70580,334.069525846153,321.942204615384,352.6232,3,0.4033409,0.7559640999999999,369,693,6410,Prob,334.069525846153,321.942204615384
70581,296.27370807453605,265.390066459627,143.35870000000003,2,0.18118499999999998,0.3245437,203,363,6411,Target,296.27370807453605,265.390066459627
